Time,StartedAt,Station,LotNumber,FileName,OperatorName,Result,PeakLoadKgf,LowerSpecKgf,UpperSpecKgf,SampleCount,DataFileName,Message,DataRowNumber
2026-09-05 10:11:00.000,2026-09-05 10:10:00.000,#1,SAMPLE_20260905_S1,SAMPLE_SOFC_1,SAMPLE,GOOD,0.425000,0.400000,0.400000,60,20260905101400_SAMPLE_20260905_S1_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",11
2026-09-05 10:12:00.000,2026-09-05 10:11:00.000,#1,SAMPLE_20260905_S1,SAMPLE_SOFC_1,SAMPLE,GOOD,0.466000,0.400000,0.400000,60,20260905101400_SAMPLE_20260905_S1_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",12
2026-09-05 11:01:00.000,2026-09-05 11:00:00.000,#2,SAMPLE_20260905_S2,SAMPLE_SOFC_2,SAMPLE,NG,0.278000,0.400000,0.400000,60,20260905111400_SAMPLE_20260905_S2_NG.csv,"SAMPLE: random demonstration data, not production measurements.",1
2026-09-05 11:02:00.000,2026-09-05 11:01:00.000,#2,SAMPLE_20260905_S2,SAMPLE_SOFC_2,SAMPLE,GOOD,0.566000,0.400000,0.400000,60,20260905111400_SAMPLE_20260905_S2_NG.csv,"SAMPLE: random demonstration data, not production measurements.",2
2026-09-05 11:03:00.000,2026-09-05 11:02:00.000,#2,SAMPLE_20260905_S2,SAMPLE_SOFC_2,SAMPLE,GOOD,0.451000,0.400000,0.400000,60,20260905111400_SAMPLE_20260905_S2_NG.csv,"SAMPLE: random demonstration data, not production measurements.",3
2026-09-05 11:04:00.000,2026-09-05 11:03:00.000,#2,SAMPLE_20260905_S2,SAMPLE_SOFC_2,SAMPLE,GOOD,0.543000,0.400000,0.400000,60,20260905111400_SAMPLE_20260905_S2_NG.csv,"SAMPLE: random demonstration data, not production measurements.",4
2026-09-05 11:05:00.000,2026-09-05 11:04:00.000,#2,SAMPLE_20260905_S2,SAMPLE_SOFC_2,SAMPLE,NG,0.330000,0.400000,0.400000,60,20260905111400_SAMPLE_20260905_S2_NG.csv,"SAMPLE: random demonstration data, not production measurements.",5
2026-09-05 11:06:00.000,2026-09-05 11:05:00.000,#2,SAMPLE_20260905_S2,SAMPLE_SOFC_2,SAMPLE,GOOD,0.434000,0.400000,0.400000,60,20260905111400_SAMPLE_20260905_S2_NG.csv,"SAMPLE: random demonstration data, not production measurements.",6
2026-09-05 11:07:00.000,2026-09-05 11:06:00.000,#2,SAMPLE_20260905_S2,SAMPLE_SOFC_2,SAMPLE,GOOD,0.574000,0.400000,0.400000,60,20260905111400_SAMPLE_20260905_S2_NG.csv,"SAMPLE: random demonstration data, not production measurements.",7
2026-09-05 11:08:00.000,2026-09-05 11:07:00.000,#2,SAMPLE_20260905_S2,SAMPLE_SOFC_2,SAMPLE,GOOD,0.548000,0.400000,0.400000,60,20260905111400_SAMPLE_20260905_S2_NG.csv,"SAMPLE: random demonstration data, not production measurements.",8
2026-09-05 11:09:00.000,2026-09-05 11:08:00.000,#2,SAMPLE_20260905_S2,SAMPLE_SOFC_2,SAMPLE,NG,0.318000,0.400000,0.400000,60,20260905111400_SAMPLE_20260905_S2_NG.csv,"SAMPLE: random demonstration data, not production measurements.",9
2026-09-05 11:10:00.000,2026-09-05 11:09:00.000,#2,SAMPLE_20260905_S2,SAMPLE_SOFC_2,SAMPLE,GOOD,0.493000,0.400000,0.400000,60,20260905111400_SAMPLE_20260905_S2_NG.csv,"SAMPLE: random demonstration data, not production measurements.",10
2026-09-05 11:11:00.000,2026-09-05 11:10:00.000,#2,SAMPLE_20260905_S2,SAMPLE_SOFC_2,SAMPLE,GOOD,0.413000,0.400000,0.400000,60,20260905111400_SAMPLE_20260905_S2_NG.csv,"SAMPLE: random demonstration data, not production measurements.",11
2026-09-05 11:12:00.000,2026-09-05 11:11:00.000,#2,SAMPLE_20260905_S2,SAMPLE_SOFC_2,SAMPLE,GOOD,0.413000,0.400000,0.400000,60,20260905111400_SAMPLE_20260905_S2_NG.csv,"SAMPLE: random demonstration data, not production measurements.",12
2026-09-05 10:01:00.000,2026-09-05 10:00:00.000,#1,LOT0501,SAMPLE_SOFC_1,SAMPLE,GOOD,0.460000,0.400000,0.400000,60,20260905101400_LOT0501_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",1
2026-09-05 10:02:00.000,2026-09-05 10:01:00.000,#1,LOT0501,SAMPLE_SOFC_1,SAMPLE,GOOD,0.581000,0.400000,0.400000,60,20260905101400_LOT0501_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",2
2026-09-05 10:03:00.000,2026-09-05 10:02:00.000,#1,LOT0501,SAMPLE_SOFC_1,SAMPLE,GOOD,0.597000,0.400000,0.400000,60,20260905101400_LOT0501_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",3
2026-09-05 10:04:00.000,2026-09-05 10:03:00.000,#1,LOT0501,SAMPLE_SOFC_1,SAMPLE,GOOD,0.515000,0.400000,0.400000,60,20260905101400_LOT0501_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",4
2026-09-05 10:05:00.000,2026-09-05 10:04:00.000,#1,LOT0501,SAMPLE_SOFC_1,SAMPLE,GOOD,0.497000,0.400000,0.400000,60,20260905101400_LOT0501_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",5
2026-09-05 10:06:00.000,2026-09-05 10:05:00.000,#1,LOT0501,SAMPLE_SOFC_1,SAMPLE,GOOD,0.486000,0.400000,0.400000,60,20260905101400_LOT0501_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",6
2026-09-05 10:07:00.000,2026-09-05 10:06:00.000,#1,LOT0501,SAMPLE_SOFC_1,SAMPLE,GOOD,0.515000,0.400000,0.400000,60,20260905101400_LOT0501_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",7
2026-09-05 10:08:00.000,2026-09-05 10:07:00.000,#1,LOT0501,SAMPLE_SOFC_1,SAMPLE,GOOD,0.431000,0.400000,0.400000,60,20260905101400_LOT0501_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",8
2026-09-05 10:09:00.000,2026-09-05 10:08:00.000,#1,LOT0501,SAMPLE_SOFC_1,SAMPLE,GOOD,0.529000,0.400000,0.400000,60,20260905101400_LOT0501_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",9
2026-09-05 10:10:00.000,2026-09-05 10:09:00.000,#1,LOT0501,SAMPLE_SOFC_1,SAMPLE,GOOD,0.538000,0.400000,0.400000,60,20260905101400_LOT0501_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",10
2026-09-05 10:11:00.000,2026-09-05 10:10:00.000,#1,LOT0501,SAMPLE_SOFC_1,SAMPLE,GOOD,0.425000,0.400000,0.400000,60,20260905101400_LOT0501_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",11
2026-09-05 10:12:00.000,2026-09-05 10:11:00.000,#1,LOT0501,SAMPLE_SOFC_1,SAMPLE,GOOD,0.466000,0.400000,0.400000,60,20260905101400_LOT0501_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",12
2026-09-05 11:01:00.000,2026-09-05 11:00:00.000,#2,LOT0501,SAMPLE_SOFC_2,SAMPLE,NG,0.278000,0.400000,0.400000,60,20260905111400_LOT0501_NG.csv,"SAMPLE: random demonstration data, not production measurements.",1
2026-09-05 11:02:00.000,2026-09-05 11:01:00.000,#2,LOT0501,SAMPLE_SOFC_2,SAMPLE,GOOD,0.566000,0.400000,0.400000,60,20260905111400_LOT0501_NG.csv,"SAMPLE: random demonstration data, not production measurements.",2
2026-09-05 11:03:00.000,2026-09-05 11:02:00.000,#2,LOT0501,SAMPLE_SOFC_2,SAMPLE,GOOD,0.451000,0.400000,0.400000,60,20260905111400_LOT0501_NG.csv,"SAMPLE: random demonstration data, not production measurements.",3
2026-09-05 11:04:00.000,2026-09-05 11:03:00.000,#2,LOT0501,SAMPLE_SOFC_2,SAMPLE,GOOD,0.543000,0.400000,0.400000,60,20260905111400_LOT0501_NG.csv,"SAMPLE: random demonstration data, not production measurements.",4
2026-09-05 11:05:00.000,2026-09-05 11:04:00.000,#2,LOT0501,SAMPLE_SOFC_2,SAMPLE,NG,0.330000,0.400000,0.400000,60,20260905111400_LOT0501_NG.csv,"SAMPLE: random demonstration data, not production measurements.",5
2026-09-05 11:06:00.000,2026-09-05 11:05:00.000,#2,LOT0501,SAMPLE_SOFC_2,SAMPLE,GOOD,0.434000,0.400000,0.400000,60,20260905111400_LOT0501_NG.csv,"SAMPLE: random demonstration data, not production measurements.",6
2026-09-05 11:07:00.000,2026-09-05 11:06:00.000,#2,LOT0501,SAMPLE_SOFC_2,SAMPLE,GOOD,0.574000,0.400000,0.400000,60,20260905111400_LOT0501_NG.csv,"SAMPLE: random demonstration data, not production measurements.",7
2026-09-05 11:08:00.000,2026-09-05 11:07:00.000,#2,LOT0501,SAMPLE_SOFC_2,SAMPLE,GOOD,0.548000,0.400000,0.400000,60,20260905111400_LOT0501_NG.csv,"SAMPLE: random demonstration data, not production measurements.",8
2026-09-05 11:09:00.000,2026-09-05 11:08:00.000,#2,LOT0501,SAMPLE_SOFC_2,SAMPLE,NG,0.318000,0.400000,0.400000,60,20260905111400_LOT0501_NG.csv,"SAMPLE: random demonstration data, not production measurements.",9
2026-09-05 11:10:00.000,2026-09-05 11:09:00.000,#2,LOT0501,SAMPLE_SOFC_2,SAMPLE,GOOD,0.493000,0.400000,0.400000,60,20260905111400_LOT0501_NG.csv,"SAMPLE: random demonstration data, not production measurements.",10
2026-09-05 11:11:00.000,2026-09-05 11:10:00.000,#2,LOT0501,SAMPLE_SOFC_2,SAMPLE,GOOD,0.413000,0.400000,0.400000,60,20260905111400_LOT0501_NG.csv,"SAMPLE: random demonstration data, not production measurements.",11
2026-09-05 11:12:00.000,2026-09-05 11:11:00.000,#2,LOT0501,SAMPLE_SOFC_2,SAMPLE,GOOD,0.413000,0.400000,0.400000,60,20260905111400_LOT0501_NG.csv,"SAMPLE: random demonstration data, not production measurements.",12
