Time,StartedAt,Station,LotNumber,FileName,OperatorName,Result,PeakLoadKgf,LowerSpecKgf,UpperSpecKgf,SampleCount,DataFileName,Message,DataRowNumber
2026-09-06 10:11:00.000,2026-09-06 10:10:00.000,#1,LOT0601,SAMPLE_SOFC_1,SAMPLE,GOOD,0.512000,0.400000,0.400000,60,20260906101400_LOT0601_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",11
2026-09-06 10:12:00.000,2026-09-06 10:11:00.000,#1,LOT0601,SAMPLE_SOFC_1,SAMPLE,GOOD,0.455000,0.400000,0.400000,60,20260906101400_LOT0601_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",12
2026-09-06 11:01:00.000,2026-09-06 11:00:00.000,#2,LOT0601,SAMPLE_SOFC_2,SAMPLE,NG,0.381000,0.400000,0.400000,60,20260906111400_LOT0601_NG.csv,"SAMPLE: random demonstration data, not production measurements.",1
2026-09-06 11:02:00.000,2026-09-06 11:01:00.000,#2,LOT0601,SAMPLE_SOFC_2,SAMPLE,GOOD,0.551000,0.400000,0.400000,60,20260906111400_LOT0601_NG.csv,"SAMPLE: random demonstration data, not production measurements.",2
2026-09-06 11:03:00.000,2026-09-06 11:02:00.000,#2,LOT0601,SAMPLE_SOFC_2,SAMPLE,GOOD,0.597000,0.400000,0.400000,60,20260906111400_LOT0601_NG.csv,"SAMPLE: random demonstration data, not production measurements.",3
2026-09-06 11:04:00.000,2026-09-06 11:03:00.000,#2,LOT0601,SAMPLE_SOFC_2,SAMPLE,GOOD,0.503000,0.400000,0.400000,60,20260906111400_LOT0601_NG.csv,"SAMPLE: random demonstration data, not production measurements.",4
2026-09-06 11:05:00.000,2026-09-06 11:04:00.000,#2,LOT0601,SAMPLE_SOFC_2,SAMPLE,NG,0.328000,0.400000,0.400000,60,20260906111400_LOT0601_NG.csv,"SAMPLE: random demonstration data, not production measurements.",5
2026-09-06 11:06:00.000,2026-09-06 11:05:00.000,#2,LOT0601,SAMPLE_SOFC_2,SAMPLE,GOOD,0.572000,0.400000,0.400000,60,20260906111400_LOT0601_NG.csv,"SAMPLE: random demonstration data, not production measurements.",6
2026-09-06 11:07:00.000,2026-09-06 11:06:00.000,#2,LOT0601,SAMPLE_SOFC_2,SAMPLE,GOOD,0.486000,0.400000,0.400000,60,20260906111400_LOT0601_NG.csv,"SAMPLE: random demonstration data, not production measurements.",7
2026-09-06 11:08:00.000,2026-09-06 11:07:00.000,#2,LOT0601,SAMPLE_SOFC_2,SAMPLE,GOOD,0.567000,0.400000,0.400000,60,20260906111400_LOT0601_NG.csv,"SAMPLE: random demonstration data, not production measurements.",8
2026-09-06 11:09:00.000,2026-09-06 11:08:00.000,#2,LOT0601,SAMPLE_SOFC_2,SAMPLE,NG,0.289000,0.400000,0.400000,60,20260906111400_LOT0601_NG.csv,"SAMPLE: random demonstration data, not production measurements.",9
2026-09-06 11:10:00.000,2026-09-06 11:09:00.000,#2,LOT0601,SAMPLE_SOFC_2,SAMPLE,GOOD,0.478000,0.400000,0.400000,60,20260906111400_LOT0601_NG.csv,"SAMPLE: random demonstration data, not production measurements.",10
2026-09-06 11:11:00.000,2026-09-06 11:10:00.000,#2,LOT0601,SAMPLE_SOFC_2,SAMPLE,GOOD,0.459000,0.400000,0.400000,60,20260906111400_LOT0601_NG.csv,"SAMPLE: random demonstration data, not production measurements.",11
2026-09-06 11:12:00.000,2026-09-06 11:11:00.000,#2,LOT0601,SAMPLE_SOFC_2,SAMPLE,GOOD,0.520000,0.400000,0.400000,60,20260906111400_LOT0601_NG.csv,"SAMPLE: random demonstration data, not production measurements.",12
2026-09-06 16:57:23.575,2026-09-06 16:57:04.820,#1,260827-A01,SOFC_A12,홍길동,GOOD,0.458000,0.400000,0.400000,60,20260906170109_260827-A01_GOOD.csv,SIMULATION: 60 generated samples; not PLC measurements.,1
2026-09-06 17:00:32.949,2026-09-06 17:00:14.200,#1,260827-A01,SOFC_A12,홍길동,GOOD,0.563000,0.400000,0.400000,60,20260906170109_260827-A01_GOOD.csv,SIMULATION: 60 generated samples; not PLC measurements.,2
2026-09-06 17:00:57.478,2026-09-06 17:00:38.738,#1,260827-A01,SOFC_A12,홍길동,GOOD,0.546000,0.400000,0.400000,60,20260906170109_260827-A01_GOOD.csv,SIMULATION: 60 generated samples; not PLC measurements.,3
2026-09-06 17:44:08.296,2026-09-06 17:43:49.641,#1,260827-A01,SOFC_A12,홍길동,GOOD,0.560000,0.400000,0.400000,60,20260906_174418_260827-A01_SOFC_A12.csv,SIMULATION: 60 generated samples; not PLC measurements.,1
2026-09-06 09:54:01.000,2026-09-06 09:53:00.000,#1,260906-A01,SOFC_A12,SAMPLE_1,GOOD,0.609000,0.400000,0.400000,61,20260906_102100_260906-A01_SOFC_A12.csv,Generated sample data,1
2026-09-06 09:55:53.000,2026-09-06 09:55:00.000,#1,260906-A01,SOFC_A12,SAMPLE_1,GOOD,0.525000,0.400000,0.400000,53,20260906_102100_260906-A01_SOFC_A12.csv,Generated sample data,2
2026-09-06 09:57:52.000,2026-09-06 09:57:00.000,#1,260906-A01,SOFC_A12,SAMPLE_1,GOOD,0.558000,0.400000,0.400000,52,20260906_102100_260906-A01_SOFC_A12.csv,Generated sample data,3
2026-09-06 10:00:10.000,2026-09-06 09:59:00.000,#1,260906-A01,SOFC_A12,SAMPLE_1,GOOD,0.473000,0.400000,0.400000,70,20260906_102100_260906-A01_SOFC_A12.csv,Generated sample data,4
2026-09-06 10:01:52.000,2026-09-06 10:01:00.000,#1,260906-A01,SOFC_A12,SAMPLE_1,NG,0.385000,0.400000,0.400000,52,20260906_102100_260906-A01_SOFC_A12.csv,Generated sample data,5
2026-09-06 10:03:49.000,2026-09-06 10:03:00.000,#1,260906-A01,SOFC_A12,SAMPLE_1,GOOD,0.584000,0.400000,0.400000,49,20260906_102100_260906-A01_SOFC_A12.csv,Generated sample data,6
2026-09-06 10:05:50.000,2026-09-06 10:05:00.000,#1,260906-A01,SOFC_A12,SAMPLE_1,GOOD,0.450000,0.400000,0.400000,50,20260906_102100_260906-A01_SOFC_A12.csv,Generated sample data,7
2026-09-06 10:08:09.000,2026-09-06 10:07:00.000,#1,260906-A01,SOFC_A12,SAMPLE_1,GOOD,0.494000,0.400000,0.400000,69,20260906_102100_260906-A01_SOFC_A12.csv,Generated sample data,8
2026-09-06 10:09:56.000,2026-09-06 10:09:00.000,#1,260906-A01,SOFC_A12,SAMPLE_1,GOOD,0.603000,0.400000,0.400000,56,20260906_102100_260906-A01_SOFC_A12.csv,Generated sample data,9
2026-09-06 10:12:06.000,2026-09-06 10:11:00.000,#1,260906-A01,SOFC_A12,SAMPLE_1,NG,0.365000,0.400000,0.400000,66,20260906_102100_260906-A01_SOFC_A12.csv,Generated sample data,10
2026-09-06 10:14:01.000,2026-09-06 10:13:00.000,#1,260906-A01,SOFC_A12,SAMPLE_1,GOOD,0.558000,0.400000,0.400000,61,20260906_102100_260906-A01_SOFC_A12.csv,Generated sample data,11
2026-09-06 10:15:55.000,2026-09-06 10:15:00.000,#1,260906-A01,SOFC_A12,SAMPLE_1,GOOD,0.452000,0.400000,0.400000,55,20260906_102100_260906-A01_SOFC_A12.csv,Generated sample data,12
2026-09-06 14:03:54.000,2026-09-06 14:03:00.000,#2,260906-B01,SOFC_B07,SAMPLE_2,GOOD,0.465000,0.400000,0.400000,54,20260906_143100_260906-B01_SOFC_B07.csv,Generated sample data,1
2026-09-06 14:06:10.000,2026-09-06 14:05:00.000,#2,260906-B01,SOFC_B07,SAMPLE_2,GOOD,0.605000,0.400000,0.400000,70,20260906_143100_260906-B01_SOFC_B07.csv,Generated sample data,2
2026-09-06 14:07:58.000,2026-09-06 14:07:00.000,#2,260906-B01,SOFC_B07,SAMPLE_2,GOOD,0.503000,0.400000,0.400000,58,20260906_143100_260906-B01_SOFC_B07.csv,Generated sample data,3
2026-09-06 14:10:00.000,2026-09-06 14:09:00.000,#2,260906-B01,SOFC_B07,SAMPLE_2,GOOD,0.444000,0.400000,0.400000,60,20260906_143100_260906-B01_SOFC_B07.csv,Generated sample data,4
2026-09-06 14:11:48.000,2026-09-06 14:11:00.000,#2,260906-B01,SOFC_B07,SAMPLE_2,NG,0.356000,0.400000,0.400000,48,20260906_143100_260906-B01_SOFC_B07.csv,Generated sample data,5
2026-09-06 14:13:57.000,2026-09-06 14:13:00.000,#2,260906-B01,SOFC_B07,SAMPLE_2,GOOD,0.610000,0.400000,0.400000,57,20260906_143100_260906-B01_SOFC_B07.csv,Generated sample data,6
2026-09-06 14:16:02.000,2026-09-06 14:15:00.000,#2,260906-B01,SOFC_B07,SAMPLE_2,GOOD,0.472000,0.400000,0.400000,62,20260906_143100_260906-B01_SOFC_B07.csv,Generated sample data,7
2026-09-06 14:17:57.000,2026-09-06 14:17:00.000,#2,260906-B01,SOFC_B07,SAMPLE_2,GOOD,0.533000,0.400000,0.400000,57,20260906_143100_260906-B01_SOFC_B07.csv,Generated sample data,8
2026-09-06 14:20:01.000,2026-09-06 14:19:00.000,#2,260906-B01,SOFC_B07,SAMPLE_2,GOOD,0.558000,0.400000,0.400000,61,20260906_143100_260906-B01_SOFC_B07.csv,Generated sample data,9
2026-09-06 14:22:04.000,2026-09-06 14:21:00.000,#2,260906-B01,SOFC_B07,SAMPLE_2,NG,0.368000,0.400000,0.400000,64,20260906_143100_260906-B01_SOFC_B07.csv,Generated sample data,10
2026-09-06 14:24:07.000,2026-09-06 14:23:00.000,#2,260906-B01,SOFC_B07,SAMPLE_2,GOOD,0.452000,0.400000,0.400000,67,20260906_143100_260906-B01_SOFC_B07.csv,Generated sample data,11
2026-09-06 14:26:07.000,2026-09-06 14:25:00.000,#2,260906-B01,SOFC_B07,SAMPLE_2,GOOD,0.485000,0.400000,0.400000,67,20260906_143100_260906-B01_SOFC_B07.csv,Generated sample data,12
