Time,StartedAt,Station,LotNumber,FileName,OperatorName,Result,PeakLoadKgf,LowerSpecKgf,UpperSpecKgf,SampleCount,DataFileName,Message,DataRowNumber
2026-09-03 10:11:00.000,2026-09-03 10:10:00.000,#1,LOT0301,SAMPLE_SOFC_1,SAMPLE,GOOD,0.550000,0.400000,0.400000,60,20260903101400_LOT0301_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",11
2026-09-03 10:12:00.000,2026-09-03 10:11:00.000,#1,LOT0301,SAMPLE_SOFC_1,SAMPLE,GOOD,0.539000,0.400000,0.400000,60,20260903101400_LOT0301_GOOD.csv,"SAMPLE: random demonstration data, not production measurements.",12
2026-09-03 11:01:00.000,2026-09-03 11:00:00.000,#2,LOT0301,SAMPLE_SOFC_2,SAMPLE,NG,0.348000,0.400000,0.400000,60,20260903111400_LOT0301_NG.csv,"SAMPLE: random demonstration data, not production measurements.",1
2026-09-03 11:02:00.000,2026-09-03 11:01:00.000,#2,LOT0301,SAMPLE_SOFC_2,SAMPLE,GOOD,0.429000,0.400000,0.400000,60,20260903111400_LOT0301_NG.csv,"SAMPLE: random demonstration data, not production measurements.",2
2026-09-03 11:03:00.000,2026-09-03 11:02:00.000,#2,LOT0301,SAMPLE_SOFC_2,SAMPLE,GOOD,0.582000,0.400000,0.400000,60,20260903111400_LOT0301_NG.csv,"SAMPLE: random demonstration data, not production measurements.",3
2026-09-03 11:04:00.000,2026-09-03 11:03:00.000,#2,LOT0301,SAMPLE_SOFC_2,SAMPLE,GOOD,0.427000,0.400000,0.400000,60,20260903111400_LOT0301_NG.csv,"SAMPLE: random demonstration data, not production measurements.",4
2026-09-03 11:05:00.000,2026-09-03 11:04:00.000,#2,LOT0301,SAMPLE_SOFC_2,SAMPLE,NG,0.344000,0.400000,0.400000,60,20260903111400_LOT0301_NG.csv,"SAMPLE: random demonstration data, not production measurements.",5
2026-09-03 11:06:00.000,2026-09-03 11:05:00.000,#2,LOT0301,SAMPLE_SOFC_2,SAMPLE,GOOD,0.530000,0.400000,0.400000,60,20260903111400_LOT0301_NG.csv,"SAMPLE: random demonstration data, not production measurements.",6
2026-09-03 11:07:00.000,2026-09-03 11:06:00.000,#2,LOT0301,SAMPLE_SOFC_2,SAMPLE,GOOD,0.560000,0.400000,0.400000,60,20260903111400_LOT0301_NG.csv,"SAMPLE: random demonstration data, not production measurements.",7
2026-09-03 11:08:00.000,2026-09-03 11:07:00.000,#2,LOT0301,SAMPLE_SOFC_2,SAMPLE,GOOD,0.595000,0.400000,0.400000,60,20260903111400_LOT0301_NG.csv,"SAMPLE: random demonstration data, not production measurements.",8
2026-09-03 11:09:00.000,2026-09-03 11:08:00.000,#2,LOT0301,SAMPLE_SOFC_2,SAMPLE,NG,0.338000,0.400000,0.400000,60,20260903111400_LOT0301_NG.csv,"SAMPLE: random demonstration data, not production measurements.",9
2026-09-03 11:10:00.000,2026-09-03 11:09:00.000,#2,LOT0301,SAMPLE_SOFC_2,SAMPLE,GOOD,0.460000,0.400000,0.400000,60,20260903111400_LOT0301_NG.csv,"SAMPLE: random demonstration data, not production measurements.",10
2026-09-03 11:11:00.000,2026-09-03 11:10:00.000,#2,LOT0301,SAMPLE_SOFC_2,SAMPLE,GOOD,0.452000,0.400000,0.400000,60,20260903111400_LOT0301_NG.csv,"SAMPLE: random demonstration data, not production measurements.",11
2026-09-03 11:12:00.000,2026-09-03 11:11:00.000,#2,LOT0301,SAMPLE_SOFC_2,SAMPLE,GOOD,0.458000,0.400000,0.400000,60,20260903111400_LOT0301_NG.csv,"SAMPLE: random demonstration data, not production measurements.",12
2026-09-03 09:51:09.000,2026-09-03 09:50:00.000,#1,260903-A01,SOFC_A12,SAMPLE_1,GOOD,0.602000,0.400000,0.400000,69,20260903_101800_260903-A01_SOFC_A12.csv,Generated sample data,1
2026-09-03 09:53:10.000,2026-09-03 09:52:00.000,#1,260903-A01,SOFC_A12,SAMPLE_1,GOOD,0.545000,0.400000,0.400000,70,20260903_101800_260903-A01_SOFC_A12.csv,Generated sample data,2
2026-09-03 09:54:56.000,2026-09-03 09:54:00.000,#1,260903-A01,SOFC_A12,SAMPLE_1,GOOD,0.496000,0.400000,0.400000,56,20260903_101800_260903-A01_SOFC_A12.csv,Generated sample data,3
2026-09-03 09:56:59.000,2026-09-03 09:56:00.000,#1,260903-A01,SOFC_A12,SAMPLE_1,GOOD,0.541000,0.400000,0.400000,59,20260903_101800_260903-A01_SOFC_A12.csv,Generated sample data,4
2026-09-03 09:58:54.000,2026-09-03 09:58:00.000,#1,260903-A01,SOFC_A12,SAMPLE_1,NG,0.378000,0.400000,0.400000,54,20260903_101800_260903-A01_SOFC_A12.csv,Generated sample data,5
2026-09-03 10:01:12.000,2026-09-03 10:00:00.000,#1,260903-A01,SOFC_A12,SAMPLE_1,GOOD,0.512000,0.400000,0.400000,72,20260903_101800_260903-A01_SOFC_A12.csv,Generated sample data,6
2026-09-03 10:02:51.000,2026-09-03 10:02:00.000,#1,260903-A01,SOFC_A12,SAMPLE_1,GOOD,0.544000,0.400000,0.400000,51,20260903_101800_260903-A01_SOFC_A12.csv,Generated sample data,7
2026-09-03 10:05:06.000,2026-09-03 10:04:00.000,#1,260903-A01,SOFC_A12,SAMPLE_1,GOOD,0.580000,0.400000,0.400000,66,20260903_101800_260903-A01_SOFC_A12.csv,Generated sample data,8
2026-09-03 10:07:00.000,2026-09-03 10:06:00.000,#1,260903-A01,SOFC_A12,SAMPLE_1,GOOD,0.598000,0.400000,0.400000,60,20260903_101800_260903-A01_SOFC_A12.csv,Generated sample data,9
2026-09-03 10:08:49.000,2026-09-03 10:08:00.000,#1,260903-A01,SOFC_A12,SAMPLE_1,NG,0.382000,0.400000,0.400000,49,20260903_101800_260903-A01_SOFC_A12.csv,Generated sample data,10
2026-09-03 10:10:54.000,2026-09-03 10:10:00.000,#1,260903-A01,SOFC_A12,SAMPLE_1,GOOD,0.608000,0.400000,0.400000,54,20260903_101800_260903-A01_SOFC_A12.csv,Generated sample data,11
2026-09-03 10:13:05.000,2026-09-03 10:12:00.000,#1,260903-A01,SOFC_A12,SAMPLE_1,GOOD,0.528000,0.400000,0.400000,65,20260903_101800_260903-A01_SOFC_A12.csv,Generated sample data,12
2026-09-03 14:00:54.000,2026-09-03 14:00:00.000,#2,260903-B01,SOFC_B07,SAMPLE_2,GOOD,0.521000,0.400000,0.400000,54,20260903_142800_260903-B01_SOFC_B07.csv,Generated sample data,1
2026-09-03 14:03:12.000,2026-09-03 14:02:00.000,#2,260903-B01,SOFC_B07,SAMPLE_2,GOOD,0.494000,0.400000,0.400000,72,20260903_142800_260903-B01_SOFC_B07.csv,Generated sample data,2
2026-09-03 14:04:58.000,2026-09-03 14:04:00.000,#2,260903-B01,SOFC_B07,SAMPLE_2,GOOD,0.577000,0.400000,0.400000,58,20260903_142800_260903-B01_SOFC_B07.csv,Generated sample data,3
2026-09-03 14:06:57.000,2026-09-03 14:06:00.000,#2,260903-B01,SOFC_B07,SAMPLE_2,GOOD,0.461000,0.400000,0.400000,57,20260903_142800_260903-B01_SOFC_B07.csv,Generated sample data,4
2026-09-03 14:09:10.000,2026-09-03 14:08:00.000,#2,260903-B01,SOFC_B07,SAMPLE_2,NG,0.395000,0.400000,0.400000,70,20260903_142800_260903-B01_SOFC_B07.csv,Generated sample data,5
2026-09-03 14:11:02.000,2026-09-03 14:10:00.000,#2,260903-B01,SOFC_B07,SAMPLE_2,GOOD,0.612000,0.400000,0.400000,62,20260903_142800_260903-B01_SOFC_B07.csv,Generated sample data,6
2026-09-03 14:13:03.000,2026-09-03 14:12:00.000,#2,260903-B01,SOFC_B07,SAMPLE_2,GOOD,0.569000,0.400000,0.400000,63,20260903_142800_260903-B01_SOFC_B07.csv,Generated sample data,7
2026-09-03 14:14:53.000,2026-09-03 14:14:00.000,#2,260903-B01,SOFC_B07,SAMPLE_2,GOOD,0.450000,0.400000,0.400000,53,20260903_142800_260903-B01_SOFC_B07.csv,Generated sample data,8
2026-09-03 14:16:48.000,2026-09-03 14:16:00.000,#2,260903-B01,SOFC_B07,SAMPLE_2,GOOD,0.597000,0.400000,0.400000,48,20260903_142800_260903-B01_SOFC_B07.csv,Generated sample data,9
2026-09-03 14:19:11.000,2026-09-03 14:18:00.000,#2,260903-B01,SOFC_B07,SAMPLE_2,NG,0.393000,0.400000,0.400000,71,20260903_142800_260903-B01_SOFC_B07.csv,Generated sample data,10
2026-09-03 14:21:07.000,2026-09-03 14:20:00.000,#2,260903-B01,SOFC_B07,SAMPLE_2,GOOD,0.462000,0.400000,0.400000,67,20260903_142800_260903-B01_SOFC_B07.csv,Generated sample data,11
2026-09-03 14:22:52.000,2026-09-03 14:22:00.000,#2,260903-B01,SOFC_B07,SAMPLE_2,GOOD,0.599000,0.400000,0.400000,52,20260903_142800_260903-B01_SOFC_B07.csv,Generated sample data,12
