Time,StartedAt,Station,LotNumber,FileName,OperatorName,Result,PeakLoadKgf,LowerSpecKgf,UpperSpecKgf,SampleCount,DataFileName,Message,DataRowNumber
2026-09-05 14:06:52.000,2026-09-05 14:06:00.000,#2,260905-B01,SOFC_B07,SAMPLE_2,GOOD,0.535000,0.400000,0.400000,52,20260905_143000_260905-B01_SOFC_B07.csv,Generated sample data,3
2026-09-05 14:08:56.000,2026-09-05 14:08:00.000,#2,260905-B01,SOFC_B07,SAMPLE_2,GOOD,0.475000,0.400000,0.400000,56,20260905_143000_260905-B01_SOFC_B07.csv,Generated sample data,4
2026-09-05 14:11:10.000,2026-09-05 14:10:00.000,#2,260905-B01,SOFC_B07,SAMPLE_2,NG,0.378000,0.400000,0.400000,70,20260905_143000_260905-B01_SOFC_B07.csv,Generated sample data,5
2026-09-05 14:13:09.000,2026-09-05 14:12:00.000,#2,260905-B01,SOFC_B07,SAMPLE_2,GOOD,0.475000,0.400000,0.400000,69,20260905_143000_260905-B01_SOFC_B07.csv,Generated sample data,6
2026-09-05 14:15:09.000,2026-09-05 14:14:00.000,#2,260905-B01,SOFC_B07,SAMPLE_2,GOOD,0.584000,0.400000,0.400000,69,20260905_143000_260905-B01_SOFC_B07.csv,Generated sample data,7
2026-09-05 14:17:12.000,2026-09-05 14:16:00.000,#2,260905-B01,SOFC_B07,SAMPLE_2,GOOD,0.603000,0.400000,0.400000,72,20260905_143000_260905-B01_SOFC_B07.csv,Generated sample data,8
2026-09-05 14:19:01.000,2026-09-05 14:18:00.000,#2,260905-B01,SOFC_B07,SAMPLE_2,GOOD,0.593000,0.400000,0.400000,61,20260905_143000_260905-B01_SOFC_B07.csv,Generated sample data,9
2026-09-05 14:20:49.000,2026-09-05 14:20:00.000,#2,260905-B01,SOFC_B07,SAMPLE_2,NG,0.356000,0.400000,0.400000,49,20260905_143000_260905-B01_SOFC_B07.csv,Generated sample data,10
2026-09-05 14:23:10.000,2026-09-05 14:22:00.000,#2,260905-B01,SOFC_B07,SAMPLE_2,GOOD,0.557000,0.400000,0.400000,70,20260905_143000_260905-B01_SOFC_B07.csv,Generated sample data,11
2026-09-05 14:25:00.000,2026-09-05 14:24:00.000,#2,260905-B01,SOFC_B07,SAMPLE_2,GOOD,0.508000,0.400000,0.400000,60,20260905_143000_260905-B01_SOFC_B07.csv,Generated sample data,12
